year,GEOID,NAME,estimate
2014,5001504375,"Belvidere town, Lamoille County, Vermont",160000
2014,5001511500,"Cambridge town, Lamoille County, Vermont",222200
2014,5001523500,"Eden town, Lamoille County, Vermont",146900
2014,5001523725,"Elmore town, Lamoille County, Vermont",270800
2014,5001535050,"Hyde Park town, Lamoille County, Vermont",178900
2014,5001537075,"Johnson town, Lamoille County, Vermont",162200
2014,5001546675,"Morristown town, Lamoille County, Vermont",226300
2014,5001570525,"Stowe town, Lamoille County, Vermont",371100
2014,5001577425,"Waterville town, Lamoille County, Vermont",167800
2014,5001585375,"Wolcott town, Lamoille County, Vermont",191900
2014,5001707375,"Bradford town, Orange County, Vermont",193400
2014,5001707600,"Braintree town, Orange County, Vermont",154400
2014,5001709325,"Brookfield town, Orange County, Vermont",214200
2014,5001713525,"Chelsea town, Orange County, Vermont",186500
2014,5001715700,"Corinth town, Orange County, Vermont",167000
2014,5001725675,"Fairlee town, Orange County, Vermont",236500
2014,5001748175,"Newbury town, Orange County, Vermont",170900
2014,5001753425,"Orange town, Orange County, Vermont",168900
2014,5001758075,"Randolph town, Orange County, Vermont",178900
2014,5001770675,"Strafford town, Orange County, Vermont",282200
2014,5001772400,"Thetford town, Orange County, Vermont",242300
2014,5001773075,"Topsham town, Orange County, Vermont",157000
2014,5001773675,"Tunbridge town, Orange County, Vermont",202200
2014,5001774950,"Vershire town, Orange County, Vermont",179200
2014,5001776750,"Washington town, Orange County, Vermont",176700
2014,5001779975,"West Fairlee town, Orange County, Vermont",188700
2014,5001784175,"Williamstown town, Orange County, Vermont",157900
2014,5001900475,"Albany town, Orleans County, Vermont",148600
2014,5001903550,"Barton town, Orleans County, Vermont",120100
2014,5001909850,"Brownington town, Orleans County, Vermont",146400
2014,5001913150,"Charleston town, Orleans County, Vermont",164000
2014,5001916150,"Coventry town, Orleans County, Vermont",156300
2014,5001916300,"Craftsbury town, Orleans County, Vermont",185600
2014,5001917350,"Derby town, Orleans County, Vermont",163800
2014,5001928075,"Glover town, Orleans County, Vermont",180400
2014,5001930175,"Greensboro town, Orleans County, Vermont",206000
2014,5001933775,"Holland town, Orleans County, Vermont",134900
2014,5001935575,"Irasburg town, Orleans County, Vermont",161100
2014,5001936325,"Jay town, Orleans County, Vermont",228500
2014,5001940525,"Lowell town, Orleans County, Vermont",127200
2014,5001946450,"Morgan town, Orleans County, Vermont",206100
2014,5001948850,"Newport city, Orleans County, Vermont",130800
2014,5001948925,"Newport town, Orleans County, Vermont",160900
2014,5001973525,"Troy town, Orleans County, Vermont",114500
2014,5001980200,"Westfield town, Orleans County, Vermont",184400
2014,5001981700,"Westmore town, Orleans County, Vermont",200700
2014,5002105200,"Benson town, Rutland County, Vermont",153700
2014,5002107750,"Brandon town, Rutland County, Vermont",172500
2014,5002111950,"Castleton town, Rutland County, Vermont",185700
2014,5002114350,"Chittenden town, Rutland County, Vermont",224400
2014,5002114500,"Clarendon town, Rutland County, Vermont",178300
2014,5002116825,"Danby town, Rutland County, Vermont",194000
2014,5002125375,"Fair Haven town, Rutland County, Vermont",151700
2014,5002134450,"Hubbardton town, Rutland County, Vermont",175000
2014,5002135425,"Ira town, Rutland County, Vermont",201100
2014,5002137685,"Killington town, Rutland County, Vermont",316700
2014,5002144125,"Mendon town, Rutland County, Vermont",276400
2014,5002144800,"Middletown Springs town, Rutland County, Vermont",240600
2014,5002147200,"Mount Holly town, Rutland County, Vermont",217600
2014,5002147425,"Mount Tabor town, Rutland County, Vermont",170800
2014,5002154250,"Pawlet town, Rutland County, Vermont",217700
2014,5002155450,"Pittsfield town, Rutland County, Vermont",248900
2014,5002155600,"Pittsford town, Rutland County, Vermont",199500
2014,5002156875,"Poultney town, Rutland County, Vermont",156500
2014,5002157250,"Proctor town, Rutland County, Vermont",154700
2014,5002161225,"Rutland city, Rutland County, Vermont",156000
2014,5002161300,"Rutland town, Rutland County, Vermont",233600
2014,5002165275,"Shrewsbury town, Rutland County, Vermont",232700
2014,5002171050,"Sudbury town, Rutland County, Vermont",207700
2014,5002172925,"Tinmouth town, Rutland County, Vermont",191300
2014,5002175925,"Wallingford town, Rutland County, Vermont",202500
2014,5002177950,"Wells town, Rutland County, Vermont",171400
2014,5002180875,"West Haven town, Rutland County, Vermont",179800
2014,5002182300,"West Rutland town, Rutland County, Vermont",160300
2014,5002303175,"Barre city, Washington County, Vermont",144500
2014,5002303250,"Barre town, Washington County, Vermont",183900
2014,5002305650,"Berlin town, Washington County, Vermont",222100
2014,5002311125,"Cabot town, Washington County, Vermont",161300
2014,5002311350,"Calais town, Washington County, Vermont",263100
2014,5002318550,"Duxbury town, Washington County, Vermont",251600
2014,5002321925,"East Montpelier town, Washington County, Vermont",237700
2014,5002325825,"Fayston town, Washington County, Vermont",336500
2014,5002343600,"Marshfield town, Washington County, Vermont",168600
2014,5002344500,"Middlesex town, Washington County, Vermont",257500
2014,5002346000,"Montpelier city, Washington County, Vermont",218700
2014,5002346225,"Moretown town, Washington County, Vermont",258200
2014,5002350275,"Northfield town, Washington County, Vermont",185800
2014,5002355825,"Plainfield town, Washington County, Vermont",197100
2014,5002360625,"Roxbury town, Washington County, Vermont",151600
2014,5002375325,"Waitsfield town, Washington County, Vermont",339000
2014,5002376525,"Warren town, Washington County, Vermont",276900
2014,5002376975,"Waterbury town, Washington County, Vermont",271100
2014,5002385525,"Woodbury town, Washington County, Vermont",207100
2014,5002386125,"Worcester town, Washington County, Vermont",194400
2014,5002501900,"Athens town, Windham County, Vermont",160300
2014,5002507900,"Brattleboro town, Windham County, Vermont",209900
2014,5002509475,"Brookline town, Windham County, Vermont",213800
2014,5002517875,"Dover town, Windham County, Vermont",241700
2014,5002518325,"Dummerston town, Windham County, Vermont",225700
2014,5002528900,"Grafton town, Windham County, Vermont",267400
2014,5002530925,"Guilford town, Windham County, Vermont",201400
2014,5002531150,"Halifax town, Windham County, Vermont",198800
2014,5002536175,"Jamaica town, Windham County, Vermont",225500
2014,5002540225,"Londonderry town, Windham County, Vermont",250700
2014,5002543375,"Marlboro town, Windham County, Vermont",264800
2014,5002548400,"Newfane town, Windham County, Vermont",223000
2014,5002557700,"Putney town, Windham County, Vermont",250000
2014,5002560250,"Rockingham town, Windham County, Vermont",159400
2014,5002565762,"Somerset town, Windham County, Vermont",NA
2014,5002570750,"Stratton town, Windham County, Vermont",359400
2014,5002573300,"Townshend town, Windham County, Vermont",222800
2014,5002574800,"Vernon town, Windham County, Vermont",216900
2014,5002576225,"Wardsboro town, Windham County, Vermont",173300
2014,5002581400,"Westminster town, Windham County, Vermont",193200
2014,5002583950,"Whitingham town, Windham County, Vermont",218400
2014,5002584700,"Wilmington town, Windham County, Vermont",243200
2014,5002584850,"Windham town, Windham County, Vermont",239800
2014,5002701300,"Andover town, Windsor County, Vermont",263900
2014,5002702575,"Baltimore town, Windsor County, Vermont",183800
2014,5002702725,"Barnard town, Windsor County, Vermont",343100
2014,5002705800,"Bethel town, Windsor County, Vermont",191600
2014,5002708275,"Bridgewater town, Windsor County, Vermont",230000
2014,5002712250,"Cavendish town, Windsor County, Vermont",182000
2014,5002713675,"Chester town, Windsor County, Vermont",205900
2014,5002732275,"Hartford town, Windsor County, Vermont",224500
2014,5002732425,"Hartland town, Windsor County, Vermont",246200
2014,5002741275,"Ludlow town, Windsor County, Vermont",227500
2014,5002752900,"Norwich town, Windsor County, Vermont",423500
2014,5002756050,"Plymouth town, Windsor County, Vermont",356500
2014,5002756350,"Pomfret town, Windsor County, Vermont",354500
2014,5002758375,"Reading town, Windsor County, Vermont",292900
2014,5002760100,"Rochester town, Windsor County, Vermont",185900
2014,5002760850,"Royalton town, Windsor County, Vermont",188000
2014,5002763775,"Sharon town, Windsor County, Vermont",206600
2014,5002769550,"Springfield town, Windsor County, Vermont",142100
2014,5002770375,"Stockbridge town, Windsor County, Vermont",187500
2014,5002777500,"Weathersfield town, Windsor County, Vermont",182000
2014,5002782000,"Weston town, Windsor County, Vermont",345200
2014,5002783050,"West Windsor town, Windsor County, Vermont",304200
2014,5002784925,"Windsor town, Windsor County, Vermont",158400
2014,5002785975,"Woodstock town, Windsor County, Vermont",294200
2015,5000100325,"Addison town, Addison County, Vermont",243900
2015,5000108575,"Bridport town, Addison County, Vermont",233000
2015,5000109025,"Bristol town, Addison County, Vermont",228500
2015,5000116000,"Cornwall town, Addison County, Vermont",351200
2015,5000126300,"Ferrisburgh town, Addison County, Vermont",269500
2015,5000128600,"Goshen town, Addison County, Vermont",215900
2015,5000129575,"Granville town, Addison County, Vermont",160200
2015,5000131525,"Hancock town, Addison County, Vermont",128600
2015,5000139325,"Leicester town, Addison County, Vermont",191800
2015,5000140075,"Lincoln town, Addison County, Vermont",259500
2015,5000144350,"Middlebury town, Addison County, Vermont",252000
2015,5000145550,"Monkton town, Addison County, Vermont",242200
2015,5000148700,"New Haven town, Addison County, Vermont",247200
2015,5000153725,"Orwell town, Addison County, Vermont",205600
2015,5000153950,"Panton town, Addison County, Vermont",251900
2015,5000159650,"Ripton town, Addison County, Vermont",215800
2015,5000162575,"Salisbury town, Addison County, Vermont",259900
2015,5000165050,"Shoreham town, Addison County, Vermont",206700
2015,5000170075,"Starksboro town, Addison County, Vermont",225500
2015,5000174650,"Vergennes city, Addison County, Vermont",200900
2015,5000176075,"Waltham town, Addison County, Vermont",248400
2015,5000183275,"Weybridge town, Addison County, Vermont",288800
2015,5000183800,"Whiting town, Addison County, Vermont",212500
2015,5000301450,"Arlington town, Bennington County, Vermont",259700
2015,5000304825,"Bennington town, Bennington County, Vermont",163700
2015,5000317725,"Dorset town, Bennington County, Vermont",337000
2015,5000327962,"Glastenbury town, Bennington County, Vermont",NA
2015,5000339025,"Landgrove town, Bennington County, Vermont",492300
2015,5000342850,"Manchester town, Bennington County, Vermont",292500
2015,5000355000,"Peru town, Bennington County, Vermont",347800
2015,5000357025,"Pownal town, Bennington County, Vermont",174400
2015,5000358600,"Readsboro town, Bennington County, Vermont",160700
2015,5000361000,"Rupert town, Bennington County, Vermont",249100
2015,5000362875,"Sandgate town, Bennington County, Vermont",208900
2015,5000363175,"Searsburg town, Bennington County, Vermont",184400
2015,5000363550,"Shaftsbury town, Bennington County, Vermont",227800
2015,5000369775,"Stamford town, Bennington County, Vermont",215000
2015,5000371425,"Sunderland town, Bennington County, Vermont",242200
2015,5000385075,"Winhall town, Bennington County, Vermont",333300
2015,5000385675,"Woodford town, Bennington County, Vermont",166300
2015,5000502875,"Barnet town, Caledonia County, Vermont",193600
2015,5000510450,"Burke town, Caledonia County, Vermont",184800
2015,5000517125,"Danville town, Caledonia County, Vermont",191000
2015,5000530550,"Groton town, Caledonia County, Vermont",145900
2015,5000531825,"Hardwick town, Caledonia County, Vermont",144300
2015,5000537900,"Kirby town, Caledonia County, Vermont",184400
2015,5000541725,"Lyndon town, Caledonia County, Vermont",141800
2015,5000547725,"Newark town, Caledonia County, Vermont",147500
2015,5000554400,"Peacham town, Caledonia County, Vermont",227100
2015,5000561525,"Ryegate town, Caledonia County, Vermont",157800
2015,5000562200,"St. Johnsbury town, Caledonia County, Vermont",153200
2015,5000564075,"Sheffield town, Caledonia County, Vermont",137900
2015,5000569925,"Stannard town, Caledonia County, Vermont",134100
2015,5000571575,"Sutton town, Caledonia County, Vermont",151000
2015,5000575700,"Walden town, Caledonia County, Vermont",161400
2015,5000577125,"Waterford town, Caledonia County, Vermont",217400
2015,5000583500,"Wheelock town, Caledonia County, Vermont",152000
2015,5000706550,"Bolton town, Chittenden County, Vermont",194200
2015,5000710300,"Buels gore, Chittenden County, Vermont",312500
2015,5000710675,"Burlington city, Chittenden County, Vermont",265800
2015,5000713300,"Charlotte town, Chittenden County, Vermont",480200
2015,5000714875,"Colchester town, Chittenden County, Vermont",262400
2015,5000724175,"Essex town, Chittenden County, Vermont",270800
2015,5000733475,"Hinesburg town, Chittenden County, Vermont",276100
2015,5000734600,"Huntington town, Chittenden County, Vermont",255000
2015,5000736700,"Jericho town, Chittenden County, Vermont",290800
2015,5000745250,"Milton town, Chittenden County, Vermont",231400
2015,5000759275,"Richmond town, Chittenden County, Vermont",289100
2015,5000762050,"St. George town, Chittenden County, Vermont",225500
2015,5000764300,"Shelburne town, Chittenden County, Vermont",370800
2015,5000766175,"South Burlington city, Chittenden County, Vermont",268500
2015,5000773975,"Underhill town, Chittenden County, Vermont",317700
2015,5000780350,"Westford town, Chittenden County, Vermont",279700
2015,5000784475,"Williston town, Chittenden County, Vermont",291500
2015,5000785150,"Winooski city, Chittenden County, Vermont",226700
